,frame.time,count_First,count_Last,count_CumSum
61,2024-01-10 12:02:00+01:00,19,20,333
62,2024-01-10 12:03:00+01:00,32,14,351
63,2024-01-10 12:04:00+01:00,39,10,380
64,2024-01-10 12:05:00+01:00,21,20,381
65,2024-01-10 12:06:00+01:00,21,10,392
66,2024-01-10 12:07:00+01:00,27,13,406
67,2024-01-10 12:08:00+01:00,26,25,407
68,2024-01-10 12:09:00+01:00,22,21,408
69,2024-01-10 12:10:00+01:00,24,19,413
70,2024-01-10 12:11:00+01:00,37,9,441
71,2024-01-10 12:12:00+01:00,24,12,453
72,2024-01-10 12:13:00+01:00,25,19,459
73,2024-01-10 12:14:00+01:00,20,14,465
74,2024-01-10 12:15:00+01:00,22,14,473
75,2024-01-10 12:16:00+01:00,17,9,481
76,2024-01-10 12:17:00+01:00,9,9,481
77,2024-01-10 12:18:00+01:00,15,8,488
78,2024-01-10 12:19:00+01:00,13,6,495
79,2024-01-10 12:20:00+01:00,15,16,494
80,2024-01-10 12:21:00+01:00,19,20,493
81,2024-01-10 12:22:00+01:00,17,14,496
82,2024-01-10 12:23:00+01:00,16,6,506
83,2024-01-10 12:24:00+01:00,11,8,509
84,2024-01-10 12:25:00+01:00,18,16,511
85,2024-01-10 12:26:00+01:00,12,9,514
86,2024-01-10 12:27:00+01:00,15,13,516
87,2024-01-10 12:28:00+01:00,23,20,519
88,2024-01-10 12:29:00+01:00,15,17,517
89,2024-01-10 12:30:00+01:00,18,19,516
90,2024-01-10 12:31:00+01:00,14,29,501
91,2024-01-10 12:32:00+01:00,7,8,500
92,2024-01-10 12:33:00+01:00,12,39,473
93,2024-01-10 12:34:00+01:00,19,27,465
94,2024-01-10 12:35:00+01:00,6,14,457
95,2024-01-10 12:36:00+01:00,4,19,442
96,2024-01-10 12:37:00+01:00,25,11,456
97,2024-01-10 12:38:00+01:00,10,24,442
98,2024-01-10 12:39:00+01:00,7,27,422
99,2024-01-10 12:40:00+01:00,7,21,408
100,2024-01-10 12:41:00+01:00,20,18,410
101,2024-01-10 12:42:00+01:00,8,15,403
102,2024-01-10 12:43:00+01:00,17,25,395
103,2024-01-10 12:44:00+01:00,15,28,382
104,2024-01-10 12:45:00+01:00,11,12,381
105,2024-01-10 12:46:00+01:00,8,16,373
106,2024-01-10 12:47:00+01:00,8,12,369
107,2024-01-10 12:48:00+01:00,7,19,357
108,2024-01-10 12:49:00+01:00,7,14,350
109,2024-01-10 12:50:00+01:00,4,26,328
110,2024-01-10 12:51:00+01:00,12,8,332
111,2024-01-10 12:52:00+01:00,2,19,315
112,2024-01-10 12:53:00+01:00,2,19,298
113,2024-01-10 12:54:00+01:00,5,20,283
114,2024-01-10 12:55:00+01:00,5,22,266
115,2024-01-10 12:56:00+01:00,5,13,258
116,2024-01-10 12:57:00+01:00,9,21,246
117,2024-01-10 12:58:00+01:00,7,24,229
118,2024-01-10 12:59:00+01:00,17,17,229
119,2024-01-10 13:00:00+01:00,11,20,220
120,2024-01-10 13:01:00+01:00,25,27,218
121,2024-01-10 13:02:00+01:00,12,11,219
122,2024-01-10 13:03:00+01:00,17,12,224
123,2024-01-10 13:04:00+01:00,11,13,222
124,2024-01-10 13:05:00+01:00,17,16,223
125,2024-01-10 13:06:00+01:00,14,11,226
126,2024-01-10 13:07:00+01:00,12,7,231
127,2024-01-10 13:08:00+01:00,6,16,221
128,2024-01-10 13:09:00+01:00,21,9,233
129,2024-01-10 13:10:00+01:00,11,14,230
130,2024-01-10 13:11:00+01:00,9,4,235
131,2024-01-10 13:12:00+01:00,14,11,238
132,2024-01-10 13:13:00+01:00,7,9,236
133,2024-01-10 13:14:00+01:00,10,8,238
134,2024-01-10 13:15:00+01:00,12,8,242
135,2024-01-10 13:16:00+01:00,12,5,249
136,2024-01-10 13:17:00+01:00,7,5,251
137,2024-01-10 13:18:00+01:00,4,14,241
138,2024-01-10 13:19:00+01:00,3,16,228
139,2024-01-10 13:20:00+01:00,10,4,234
140,2024-01-10 13:21:00+01:00,6,5,235
141,2024-01-10 13:22:00+01:00,12,16,231
142,2024-01-10 13:23:00+01:00,3,14,220
143,2024-01-10 13:24:00+01:00,6,5,221
144,2024-01-10 13:25:00+01:00,11,15,217
145,2024-01-10 13:26:00+01:00,2,8,211
146,2024-01-10 13:27:00+01:00,10,8,213
147,2024-01-10 13:28:00+01:00,6,6,213
148,2024-01-10 13:29:00+01:00,2,4,211
149,2024-01-10 13:30:00+01:00,7,7,211
150,2024-01-10 13:31:00+01:00,3,7,207
151,2024-01-10 13:32:00+01:00,8,13,202
152,2024-01-10 13:33:00+01:00,9,6,205
153,2024-01-10 13:34:00+01:00,8,17,196
154,2024-01-10 13:35:00+01:00,10,16,190
155,2024-01-10 13:36:00+01:00,12,19,183
156,2024-01-10 13:37:00+01:00,2,14,171
157,2024-01-10 13:38:00+01:00,5,11,165
158,2024-01-10 13:39:00+01:00,10,13,162
159,2024-01-10 13:40:00+01:00,6,10,158
160,2024-01-10 13:41:00+01:00,3,11,150
161,2024-01-10 13:42:00+01:00,13,10,153
162,2024-01-10 13:43:00+01:00,11,13,151
163,2024-01-10 13:44:00+01:00,4,8,147
164,2024-01-10 13:45:00+01:00,10,8,149
165,2024-01-10 13:46:00+01:00,8,19,138
166,2024-01-10 13:47:00+01:00,4,7,135
167,2024-01-10 13:48:00+01:00,5,10,130
168,2024-01-10 13:49:00+01:00,3,8,125
169,2024-01-10 13:50:00+01:00,9,8,126
170,2024-01-10 13:51:00+01:00,10,5,131
171,2024-01-10 13:52:00+01:00,16,7,140
172,2024-01-10 13:53:00+01:00,7,3,144
173,2024-01-10 13:54:00+01:00,6,8,142
174,2024-01-10 13:55:00+01:00,15,19,138
175,2024-01-10 13:56:00+01:00,3,21,120
176,2024-01-10 13:57:00+01:00,6,26,100
177,2024-01-10 13:58:00+01:00,7,52,55
178,2024-01-10 13:59:00+01:00,1,56,0
